src,dst
196,5244
1710,5457
592,5044
2654,5046
3837,5446
3080,5457
4711,5213
4371,5015
3777,5179
4254,5096
3771,5025
4833,5084
3991,5305
3201,5230
168,5453
3093,5076
276,5200
2841,5434
2746,5470
2692,5215
4555,5141
2432,5204
2903,5198
3493,5356
4355,5364
3989,5344
3435,5307
1765,5491
688,5470
4855,5337
4201,5381
2988,5150
796,5295
1536,5404
2971,5219
4167,5209
1906,5164
894,5258
1071,5475
2455,5193
1444,5303
4202,5133
3149,5060
4209,5159
3651,5264
415,5207
3659,5001
3038,5041
4105,5009
4812,5248
1588,5321
3377,5443
34,5286
1037,5150
1290,5264
2972,5358
62,5394
4423,5126
373,5095
3057,5184
1440,5429
1853,5262
4656,5040
4850,5117
134,5046
3831,5453
2033,5331
3174,5138
1215,5368
1880,5448
3736,5425
3067,5389
4926,5368
3583,5027
203,5140
4593,5074
3682,5204
780,5208
3244,5330
1289,5359
986,5336
1686,5344
693,5212
2866,5455
4227,5249
3504,5071
2583,5406
1967,5386
4706,5319
3480,5114
3703,5214
1768,5144
2673,5171
4953,5021
1542,5279
2052,5232
2437,5231
4254,5026
896,5300
2845,5287
230,5326
1352,5257
3739,5368
3951,5194
2942,5499
1336,5355
1583,5150
4532,5233
1696,5468
3170,5219
1194,5059
3367,5106
512,5182
2763,5310
4372,5074
4044,5404
1522,5424
1486,5121
4238,5416
454,5415
1815,5459
1008,5018
2637,5438
71,5411
1537,5089
1461,5315
2580,5216
4729,5322
47,5458
119,5384
360,5350
4709,5020
450,5038
2426,5116
2707,5401
2352,5137
4545,5315
794,5127
1322,5164
8,5276
3749,5125
4351,5335
3115,5048
1788,5170
1020,5477
1781,5156
2375,5316
646,5063
60,5337
4604,5410
3229,5274
4366,5277
2843,5449
2810,5308
621,5210
3691,5291
2600,5356
2931,5231
1396,5184
1640,5257
1717,5320
1489,5113
1603,5048
1203,5211
3076,5205
1143,5252
2904,5442
1446,5197
447,5476
1439,5171
4348,5304
4430,5025
1308,5386
1962,5284
1374,5492
706,5124
4245,5261
4848,5376
4966,5031
1133,5330
513,5282
785,5411
4477,5004
3990,5356
512,5198
3308,5307
4119,5241
1461,5066
3711,5131
2005,5339
1176,5470
2184,5180
3025,5074
3438,5465
3525,5176
1493,5123
2782,5257
4448,5387
3308,5214
3177,5262
345,5359
4629,5483
333,5020
3893,5374
2349,5309
4069,5097
60,5020
4110,5280
2426,5392
798,5202
1260,5199
1771,5336
4369,5079
2275,5107
1469,5127
3669,5055
2312,5466
3698,5249
182,5114
3692,5478
3017,5385
1158,5465
2129,5121
4729,5237
1840,5471
1149,5201
698,5264
3320,5423
3374,5410
1322,5425
243,5481
1137,5136
3917,5147
1641,5189
2365,5386
3110,5407
937,5030
1752,5150
696,5224
1681,5105
913,5089
3389,5291
3520,5413
115,5391
859,5188
2388,5002
2230,5132
1294,5204
2421,5373
3168,5275
3821,5028
581,5499
3992,5422
3880,5128
498,5292
3588,5097
818,5366
263,5084
4851,5366
3840,5056
4039,5285
4846,5030
2160,5468
4137,5046
1539,5146
3779,5094
1726,5196
3742,5281
4708,5269
4270,5455
2106,5206
4088,5113
813,5470
3638,5107
3337,5267
3937,5329
3983,5421
4285,5017
2201,5382
1978,5257
4130,5129
3700,5082
2755,5357
4862,5135
1668,5209
4558,5122
463,5188
3061,5484
1580,5327
3830,5249
1736,5392
1638,5260
3491,5013
909,5126
1019,5008
3220,5256
2503,5088
3141,5060
90,5249
3978,5207
192,5027
2214,5154
891,5232
3325,5285
2674,5018
1167,5349
3414,5156
512,5257
4767,5024
3802,5495
3972,5136
4967,5010
4898,5245
3187,5258
1500,5014
3111,5227
4328,5149
2273,5020
2203,5015
1160,5301
4861,5491
742,5063
3159,5190
4756,5137
4770,5237
175,5048
1779,5233
1574,5031
2521,5237
881,5329
3256,5493
3184,5303
4689,5033
4362,5150
2797,5390
3734,5305
1325,5200
1045,5290
2511,5301
4839,5232
3162,5144
4367,5250
1941,5447
4191,5201
3783,5197
4366,5434
861,5092
3214,5188
34,5309
1312,5072
1640,5409
3095,5101
3838,5065
3920,5454
280,5218
4609,5451
3727,5418
2172,5157
4572,5328
4201,5329
3258,5164
4968,5495
4922,5264
2443,5147
3365,5326
3102,5069
4969,5465
4472,5234
2256,5362
4417,5031
172,5260
1925,5185
3367,5193
452,5098
3561,5208
4738,5126
2886,5035
1166,5412
2173,5313
1259,5133
3602,5411
840,5017
2524,5333
237,5268
3257,5381
493,5145
1230,5272
1170,5156
2779,5312
3462,5024
2972,5253
987,5433
2321,5285
3772,5259
130,5142
882,5393
1002,5032
4392,5139
4109,5207
1400,5203
4159,5248
3038,5331
773,5021
2316,5039
2765,5368
2684,5010
4765,5101
4111,5377
4402,5068
1379,5443
3796,5496
1294,5426
2991,5169
4414,5219
2340,5325
4068,5011
2329,5475
3661,5265
399,5300
63,5478
165,5297
4161,5111
4378,5357
3819,5172
3555,5398
4463,5295
4202,5076
1560,5367
797,5207
913,5365
3414,5043
2480,5179
3154,5419
2378,5427
2883,5400
2130,5035
4865,5213
833,5211
413,5075
3772,5005
4846,5224
1146,5135
356,5272
2867,5033
1969,5052
4726,5088
2244,5368
3089,5358
2814,5178
2294,5372
4768,5228
2122,5309
3049,5437
1345,5015
3336,5223
110,5137
528,5440
1089,5127
2004,5421
1769,5054
4274,5309
3933,5236
330,5305
3606,5144
4056,5278
4445,5223
3590,5499
1141,5203
4134,5001
3680,5483
4640,5463
4802,5146
348,5194
3159,5368
3141,5156
4966,5337
3868,5154
2951,5455
3974,5437
4094,5399
2616,5339
4353,5431
2629,5006
2034,5009
4505,5010
2340,5168
1022,5268
4907,5028
3888,5085
3417,5472
2768,5085
3183,5245
1091,5245
937,5174
4276,5274
1143,5019
4222,5082
3967,5186
3738,5296
1122,5444
809,5130
892,5354
110,5290
2869,5293
1326,5027
805,5471
763,5288
1148,5177
4145,5150
3874,5288
4903,5463
4356,5310
4051,5189
4584,5004
3088,5279
4433,5015
3117,5189
3963,5019
4838,5471
139,5486
3956,5421
457,5017
2627,5196
3000,5264
1586,5478
4391,5393
3515,5467
3025,5429
249,5103
4733,5410
1983,5230
2273,5118
2897,5056
4749,5492
78,5084
2623,5053
1719,5270
465,5017
1115,5079
53,5052
2827,5050
1976,5312
1865,5099
1883,5448
1615,5333
2128,5316
4638,5437
1833,5273
4202,5333
3830,5451
854,5205
4267,5204
276,5111
3640,5291
4668,5350
4274,5063
4371,5464
586,5362
2866,5365
3121,5267
166,5010
3331,5001
484,5329
663,5089
706,5351
684,5018
2709,5085
46,5470
4686,5027
2931,5064
3819,5059
2740,5364
1273,5149
4714,5387
4933,5152
1316,5422
1994,5196
322,5442
2601,5345
1442,5483
1541,5237
1799,5136
648,5099
4890,5165
4620,5422
2675,5424
4240,5261
1307,5019
2601,5421
4088,5154
1593,5462
3432,5197
1811,5282
571,5483
3816,5484
3155,5274
1446,5491
3873,5333
3819,5329
961,5025
2353,5283
4759,5285
1046,5428
460,5478
916,5256
2868,5459
2244,5489
1962,5072
4611,5453
858,5085
1822,5056
2803,5420
713,5084
420,5235
717,5361
1542,5378
3091,5017
1200,5404
1404,5318
3363,5082
1277,5004
1725,5094
3794,5277
4772,5380
3257,5421
1119,5353
2050,5056
3107,5056
4505,5160
4721,5173
185,5407
1438,5396
1464,5364
3495,5478
4838,5482
2090,5248
2296,5054
2063,5139
3362,5369
369,5251
4838,5186
2590,5444
2277,5443
3779,5230
1897,5163
454,5250
903,5022
1829,5469
3568,5319
642,5280
2249,5243
1032,5228
491,5351
1793,5370
1993,5460
4576,5492
2442,5203
732,5241
2597,5493
1264,5052
1837,5135
1348,5373
3311,5121
1982,5186
1282,5253
2767,5244
4665,5055
2114,5250
376,5006
4824,5201
3331,5206
1075,5049
3576,5075
4267,5078
1121,5383
3962,5474
1490,5124
1811,5462
924,5024
1383,5250
4118,5072
440,5033
1452,5058
687,5261
4970,5129
1594,5201
829,5281
3024,5374
4334,5345
2430,5471
4445,5249
4299,5412
2597,5014
4449,5476
2531,5236
190,5322
3505,5366
4813,5084
2193,5027
4038,5031
3035,5270
2183,5366
3066,5052
3040,5188
2867,5223
3959,5202
2892,5464
4755,5288
1862,5220
1679,5116
4354,5304
1810,5063
1391,5477
246,5097
3817,5174
4066,5312
1185,5364
778,5227
4255,5163
306,5420
2016,5082
230,5310
4799,5484
543,5035
208,5427
4395,5401
3556,5128
4257,5326
1387,5017
2031,5395
877,5101
2823,5096
4499,5388
2227,5293
4702,5060
2556,5189
3098,5020
618,5376
1173,5216
1961,5311
1492,5423
2691,5262
4059,5157
4651,5221
3555,5158
1717,5392
4409,5477
683,5341
4061,5152
313,5118
4432,5459
2332,5269
3853,5325
1653,5423
140,5356
1749,5015
2518,5374
3192,5458
2382,5466
4103,5322
2518,5065
843,5204
1826,5332
912,5351
166,5417
2780,5337
2560,5206
691,5272
3989,5309
4576,5144
3570,5280
3850,5477
43,5009
3616,5131
430,5191
3,5104
2941,5074
2206,5032
185,5123
1558,5270
4440,5261
2374,5426
933,5262
1112,5168
2023,5269
378,5459
3646,5397
100,5268
4790,5453
3447,5341
720,5217
970,5302
4197,5456
4753,5051
2483,5278
626,5209
963,5291
98,5109
792,5244
958,5018
1396,5355
2221,5201
1620,5334
2253,5414
3674,5294
4924,5454
3780,5293
4035,5371
894,5149
3245,5303
4818,5458
4971,5269
1465,5149
3359,5344
1942,5040
2313,5044
3453,5174
2711,5370
1762,5054
287,5243
3621,5443
566,5277
4449,5338
4827,5319
4961,5319
2201,5491
74,5065
2320,5203
247,5418
273,5195
307,5258
844,5384
3591,5373
3043,5093
993,5056
4752,5088
2012,5198
1118,5028
2455,5462
3582,5158
2318,5032
4891,5320
3974,5458
898,5159
4868,5397
712,5243
3533,5047
1557,5127
4570,5179
774,5259
4539,5177
87,5083
3500,5313
2770,5391
681,5192
2023,5378
486,5072
4356,5395
1433,5405
449,5149
1800,5267
4870,5201
1201,5341
4409,5379
4208,5040
889,5479
2751,5154
3876,5400
2710,5257
3458,5449
4175,5238
4482,5412
1288,5461
2591,5424
4014,5446
2278,5308
293,5420
14,5419
3577,5381
2736,5063
3895,5193
3560,5284
3011,5397
1288,5215
912,5482
201,5334
4945,5071
2603,5424
4587,5174
4161,5385
2746,5366
515,5460
831,5341
1344,5430
2921,5196
3062,5043
740,5315
1103,5142
957,5175
2561,5210
3025,5313
43,5226
4642,5313
4413,5217
4040,5062
3512,5161
1853,5277
284,5374
1294,5049
1959,5402
2405,5472
2680,5342
2043,5014
833,5146
2146,5370
4159,5158
3650,5056
3468,5345
4163,5178
4904,5052
2054,5080
173,5478
2636,5478
3543,5062
3638,5358
1483,5422
2961,5144
49,5297
1618,5102
2387,5314
3838,5415
3344,5399
907,5216
4345,5398
2846,5016
3792,5457
4109,5060
3288,5497
998,5274
4395,5253
3248,5195
2633,5381
34,5101
4329,5428
664,5413
3188,5482
3081,5115
4813,5034
4540,5131
933,5008
3864,5177
860,5310
3312,5454
4401,5230
1866,5153
2952,5495
4551,5008
477,5234
2087,5234
4418,5040
90,5260
75,5064
2270,5320
907,5447
3715,5275
2233,5406
295,5328
485,5022
798,5190
2789,5310
509,5215
891,5443
1618,5215
1576,5305
536,5381
1469,5368
907,5057
3253,5317
1100,5183
3589,5344
371,5269
4053,5450
3631,5197
3405,5098
1867,5181
941,5212
4972,5030
3162,5159
4460,5227
4870,5016
4883,5346
4797,5398
3983,5089
4271,5208
9,5026
3434,5422
3931,5022
3142,5025
4537,5222
4380,5232
1285,5104
1325,5243
2215,5043
3795,5481
1524,5083
3732,5151
432,5074
4345,5255
879,5379
2991,5259
4836,5058
421,5354
1783,5449
892,5353
42,5406
2183,5447
1839,5327
1195,5118
410,5359
0,5130
2427,5226
2473,5117
998,5433
784,5188
1632,5331
182,5358
1381,5309
2434,5480
2815,5443
3685,5068
3129,5175
910,5377
3831,5278
165,5155
4388,5002
2171,5449
3500,5088
655,5356
1552,5247
4269,5206
1074,5304
2361,5154
4290,5165
2265,5416
2743,5019
3145,5272
458,5224
3478,5038
2150,5191
4142,5156
746,5411
3462,5135
2487,5024
1332,5477
832,5280
1964,5265
3609,5466
1992,5362
258,5488
4094,5419
37,5051
3242,5174
2898,5021
202,5215
2686,5481
105,5236
1446,5272
1624,5417
3119,5280
1129,5286
3859,5081
4686,5011
1837,5212
4509,5486
336,5178
4973,5036
2775,5317
2467,5218
4061,5184
1452,5179
4761,5348
4010,5181
2345,5420
3963,5257
2770,5058
4577,5328
2581,5343
4955,5151
3565,5496
4356,5058
3232,5138
3079,5390
2644,5089
2382,5463
2999,5107
4797,5426
4729,5052
1513,5088
2835,5173
3090,5362
4687,5081
4368,5197
196,5175
4909,5026
2638,5252
207,5450
3766,5182
2167,5292
4043,5070
3921,5415
3228,5368
4223,5022
4823,5122
342,5467
3822,5434
1197,5215
601,5197
3993,5101
2125,5263
4735,5278
2584,5335
679,5004
3240,5427
1302,5133
4251,5420
2438,5202
68,5294
2583,5147
4481,5479
3272,5416
3723,5352
207,5419
1375,5218
4578,5284
4848,5460
4805,5274
2084,5196
1007,5291
940,5307
3187,5036
4370,5095
1389,5440
4822,5440
185,5108
3849,5079
3436,5218
3111,5391
12,5373
3301,5226
11,5276
237,5257
2930,5022
4713,5051
2850,5064
2720,5337
2658,5032
1502,5484
4868,5372
1665,5364
452,5264
3899,5235
3634,5429
4831,5040
3470,5219
4233,5209
1330,5354
1706,5255
3898,5365
2506,5459
2379,5476
1775,5209
4221,5353
1869,5087
1675,5128
1703,5376
3608,5090
2560,5262
4686,5352
2541,5240
4755,5335
4653,5176
730,5307
4336,5058
4679,5108
2019,5316
729,5194
4781,5361
1280,5215
1938,5058
4809,5109
4804,5258
3672,5110
796,5241
3472,5151
1356,5296
515,5140
4008,5447
289,5001
515,5016
23,5258
4531,5183
1929,5340
4010,5119
1369,5084
2984,5262
3947,5034
1153,5224
970,5076
3205,5434
2485,5263
3590,5073
1861,5425
2153,5065
2826,5065
2752,5424
1840,5130
4781,5176
4629,5497
821,5490
3178,5372
3872,5435
446,5385
2022,5083
3225,5102
4689,5488
3632,5271
3792,5134
94,5265
4294,5294
177,5156
1316,5466
3284,5380
258,5207
551,5490
3297,5135
3993,5151
1926,5391
3090,5090
109,5132
2941,5216
3630,5071
4873,5207
676,5469
3198,5463
1406,5226
4282,5320
4189,5027
4543,5424
4735,5194
4921,5436
3346,5197
30,5488
1395,5128
3040,5043
717,5158
1171,5078
2421,5055
4533,5029
3491,5324
3528,5498
1766,5271
294,5465
3615,5347
1057,5051
3159,5289
4795,5137
1857,5262
1966,5194
4741,5055
3882,5366
814,5391
2733,5085
1128,5078
4521,5496
2232,5134
629,5471
4334,5399
4180,5080
4967,5067
79,5406
3696,5083
1633,5272
2280,5023
1126,5028
1020,5211
2971,5331
329,5340
3764,5283
2789,5324
2278,5111
4145,5408
4768,5458
1898,5383
903,5072
3383,5204
1866,5142
2679,5207
192,5105
2328,5339
4841,5389
2918,5481
856,5307
1719,5214
4709,5477
3796,5448
251,5173
3543,5460
903,5093
4408,5480
4777,5028
906,5267
3180,5121
2934,5488
1832,5218
2982,5018
3893,5054
4952,5002
3713,5437
4920,5098
3713,5196
3345,5278
1942,5151
3957,5203
2048,5171
1010,5125
1987,5058
1955,5008
4645,5165
1674,5264
804,5131
4965,5482
2432,5080
112,5103
1809,5467
2681,5203
4865,5413
2270,5122
206,5421
1325,5408
4949,5150
425,5456
3004,5056
2930,5081
3838,5001
150,5374
663,5479
3720,5467
1165,5189
632,5428
510,5373
500,5229
4219,5195
2373,5353
4589,5089
2844,5289
1709,5386
3222,5326
4825,5088
4667,5251
2257,5084
3707,5294
1862,5281
3845,5348
3273,5374
4974,5478
3996,5032
4587,5121
2994,5232
828,5451
4626,5198
3853,5000
1288,5261
1143,5149
3348,5365
4965,5334
965,5236
2545,5141
893,5111
2773,5471
3927,5458
1189,5387
3323,5001
1518,5472
4594,5448
2962,5286
1373,5102
3963,5302
3337,5292
3716,5126
3387,5031
3290,5238
2510,5015
4747,5476
188,5431
2883,5022
1753,5493
4107,5024
2971,5138
118,5037
563,5239
4677,5344
3367,5359
3184,5350
508,5440
653,5114
3,5458
4973,5307
1219,5406
3341,5175
2782,5129
607,5193
3656,5316
928,5402
4184,5333
2282,5132
448,5340
4975,5372
4704,5422
2919,5254
2397,5028
1859,5284
1333,5443
4567,5253
2771,5020
4958,5290
1020,5340
1840,5270
4736,5300
284,5147
1318,5375
2380,5429
638,5499
3218,5480
2065,5402
2654,5053
2464,5071
1219,5275
2791,5018
1921,5336
3967,5163
2744,5108
3442,5271
4564,5401
2355,5293
2976,5160
892,5383
238,5316
2868,5297
2723,5064
59,5445
327,5221
2530,5259
4418,5006
366,5335
1688,5352
464,5004
4209,5208
4382,5016
4138,5018
4557,5030
4610,5417
798,5399
2702,5338
3932,5224
2431,5412
3059,5460
1023,5469
3266,5122
2247,5361
4087,5033
253,5159
2312,5491
2679,5060
1789,5209
3542,5457
4745,5143
4499,5211
864,5354
370,5193
4732,5183
427,5437
1931,5130
3952,5466
1135,5024
2864,5075
4614,5467
2091,5217
1361,5230
850,5480
187,5303
3767,5302
4023,5482
931,5495
4348,5162
2786,5421
2589,5104
866,5350
4956,5113
4057,5481
178,5043
2901,5223
4825,5258
1696,5345
3014,5065
617,5217
3577,5443
2406,5460
4733,5103
454,5044
1568,5465
4132,5117
988,5355
167,5220
4413,5189
4770,5385
3813,5192
677,5208
4722,5461
4290,5402
1381,5178
1828,5065
4421,5230
3340,5142
572,5020
17,5425
50,5128
2397,5124
1088,5233
1957,5267
2452,5259
274,5233
4297,5479
614,5352
1239,5290
2453,5342
2416,5152
1598,5095
2208,5455
4153,5118
4683,5340
3670,5443
3224,5100
3178,5035
457,5414
2928,5013
4886,5289
165,5472
2258,5381
3667,5036
126,5069
4756,5355
429,5488
1114,5157
4431,5442
1405,5079
3355,5372
2443,5224
3053,5013
172,5130
4597,5108
3306,5281
3863,5412
645,5480
1213,5002
2703,5068
215,5210
1093,5256
2269,5283
4022,5444
3344,5038
1007,5234
2527,5236
2250,5193
2835,5402
3582,5081
588,5481
3292,5377
1476,5165
2342,5183
2328,5230
2366,5485
735,5218
932,5194
2059,5363
3495,5071
4013,5193
4906,5129
3115,5244
2218,5008
1835,5490
2844,5099
2117,5138
128,5126
765,5443
1060,5270
4663,5266
2430,5327
3926,5162
190,5367
2940,5065
338,5389
3569,5242
4849,5414
1751,5321
1784,5150
1586,5084
3534,5193
4192,5216
3932,5436
4,5090
2403,5130
3931,5317
2265,5177
974,5073
4365,5193
2079,5278
3514,5241
3378,5141
4093,5306
1840,5469
1844,5158
75,5081
3485,5473
3842,5115
4160,5311
1736,5297
1509,5302
2534,5340
427,5186
3292,5489
1710,5020
1854,5359
4260,5448
2806,5057
766,5267
4538,5256
255,5143
2495,5393
3973,5192
4668,5284
4324,5078
4414,5233
2882,5029
2646,5034
2647,5081
1714,5379
2835,5113
4270,5372
4623,5086
4776,5218
894,5311
3773,5360
1000,5023
3463,5031
315,5480
3988,5212
1480,5256
1317,5438
2988,5025
3984,5114
1787,5013
1097,5149
778,5148
1657,5435
1072,5496
2662,5125
1614,5362
113,5055
1298,5093
2437,5116
2400,5400
3278,5387
3795,5335
2225,5220
3634,5030
25,5338
4499,5093
577,5354
4434,5221
1870,5325
1365,5348
3415,5442
2519,5109
3516,5028
2182,5440
511,5220
1829,5332
572,5166
1342,5395
385,5260
2278,5171
4300,5257
3542,5101
57,5364
665,5289
4637,5217
959,5212
3549,5022
1676,5489
20,5170
373,5478
953,5065
1587,5347
2684,5027
573,5086
4185,5080
4398,5075
2925,5094
541,5399
3617,5367
747,5019
95,5417
451,5397
694,5364
1828,5158
3875,5449
3358,5079
304,5004
3525,5089
790,5239
961,5003
4844,5429
2100,5340
3547,5210
2692,5378
298,5098
1108,5077
3098,5444
3430,5405
4336,5327
2864,5110
1090,5044
2315,5370
4881,5361
297,5385
299,5067
4092,5252
619,5261
1284,5201
1950,5075
1068,5109
2597,5379
1638,5001
3273,5338
3419,5480
1575,5182
499,5338
873,5337
4764,5165
556,5207
2531,5490
4365,5306
623,5239
2736,5186
543,5322
2342,5251
1629,5354
164,5304
332,5032
331,5248
718,5261
3768,5362
499,5193
1843,5244
3103,5222
2675,5033
2817,5084
4763,5298
2246,5124
2038,5424
2855,5156
807,5131
4038,5419
3965,5400
4131,5318
615,5123
2304,5275
3901,5028
2843,5293
2075,5281
398,5165
2401,5442
3948,5099
2446,5487
1791,5406
1444,5186
1067,5188
619,5258
3492,5179
3347,5465
3422,5342
1006,5466
738,5192
3041,5159
4415,5222
2190,5278
587,5366
1817,5043
4047,5112
1534,5399
1450,5235
3162,5269
4371,5200
4870,5112
2078,5362
1868,5227
3467,5293
2557,5340
2669,5225
2392,5234
489,5436
2583,5345
3568,5380
1503,5146
4976,5363
169,5071
3541,5382
147,5023
2803,5321
2006,5157
4345,5311
3712,5186
337,5217
1682,5070
3174,5392
4977,5190
980,5339
4699,5413
1060,5300
4219,5069
3583,5473
2008,5472
3028,5284
3151,5244
2405,5485
254,5053
750,5076
436,5419
423,5474
767,5266
4221,5098
1047,5231
4193,5419
2770,5474
716,5181
1148,5174
2581,5251
4079,5008
4629,5369
4591,5004
3946,5322
3057,5407
2655,5378
3591,5207
3602,5411
1104,5203
3241,5270
3877,5375
2689,5300
4870,5266
3453,5153
729,5460
3030,5206
2518,5403
1590,5180
4705,5025
3072,5002
4284,5395
4239,5320
817,5058
4698,5314
1265,5304
2089,5304
3230,5322
4889,5368
4722,5332
3103,5393
4910,5404
2968,5307
4580,5073
793,5292
3306,5207
3325,5047
564,5469
4137,5026
4938,5162
2431,5208
276,5430
3429,5304
663,5001
699,5148
3033,5250
4012,5130
2484,5487
140,5412
2888,5384
2313,5007
527,5478
3318,5263
2723,5179
2147,5093
3966,5015
1881,5281
671,5255
20,5241
3287,5494
3275,5190
1808,5109
2705,5094
2024,5440
2547,5227
251,5057
1204,5242
4164,5070
3376,5493
3676,5459
976,5231
1446,5162
1161,5258
1166,5258
2742,5119
3647,5327
3512,5024
3256,5181
4127,5025
160,5228
3105,5127
3217,5403
4424,5223
4041,5350
3570,5465
4639,5026
3163,5077
4440,5008
3924,5280
1413,5440
3306,5392
1739,5046
4589,5333
2842,5053
933,5201
3980,5457
1864,5043
2150,5451
4424,5098
1733,5297
2230,5280
2791,5136
1252,5025
4408,5478
2687,5295
202,5137
143,5360
906,5317
526,5003
4804,5316
883,5213
4044,5408
1793,5313
1333,5165
286,5164
3462,5376
2205,5196
3719,5057
4304,5200
567,5083
1400,5235
786,5172
993,5333
4055,5448
1862,5347
4365,5393
1550,5108
415,5431
2649,5423
1995,5040
697,5188
831,5418
1565,5388
3241,5007
1152,5496
2878,5274
1823,5498
2239,5482
28,5401
1461,5439
462,5277
3527,5099
4628,5108
2967,5031
3553,5006
4348,5231
3548,5387
2547,5395
2465,5367
819,5434
3112,5079
423,5050
943,5158
3278,5392
1797,5240
2441,5247
635,5487
3260,5490
4867,5450
2328,5217
524,5199
4052,5249
1316,5362
3074,5001
154,5349
3334,5327
2217,5051
4964,5406
3470,5084
935,5097
2877,5206
2779,5385
4568,5364
4047,5345
1497,5064
2646,5020
684,5476
3401,5435
3625,5499
1469,5259
3998,5486
2739,5116
1172,5131
2651,5370
4183,5323
505,5168
1471,5460
1818,5033
1586,5296
756,5468
1945,5331
3447,5492
4877,5004
483,5096
598,5041
3945,5271
4978,5109
3197,5487
2010,5103
1421,5458
4715,5135
1367,5432
1322,5342
3767,5169
2966,5140
306,5078
3214,5317
3078,5140
1324,5062
1020,5394
2250,5450
2734,5472
443,5354
2184,5409
386,5427
772,5250
3823,5274
2964,5067
1029,5225
182,5182
4364,5182
995,5161
2966,5425
553,5064
583,5025
3770,5252
4966,5295
4174,5007
1808,5386
2865,5366
1626,5376
2262,5206
4062,5020
3799,5474
1521,5302
876,5314
412,5499
2436,5341
4960,5432
1101,5019
2262,5416
2445,5294
3684,5432
1811,5380
2814,5169
3302,5076
1735,5465
2644,5094
3058,5237
220,5491
244,5136
938,5412
3660,5200
1098,5259
4723,5109
1016,5001
3677,5229
4914,5071
4129,5494
4390,5267
163,5149
3348,5427
2935,5166
1718,5035
629,5106
719,5005
1414,5096
4380,5352
971,5441
4900,5421
1943,5077
501,5431
3802,5017
1687,5301
586,5193
4979,5155
3228,5387
2241,5129
4083,5370
3990,5055
4230,5045
2429,5249
2557,5441
2887,5153
4074,5427
3111,5073
4183,5343
94,5152
2852,5047
496,5243
2027,5277
4569,5032
2166,5291
1458,5276
1607,5441
4104,5282
1146,5464
2204,5142
1827,5207
1048,5170
3133,5381
264,5354
582,5346
571,5247
2085,5169
308,5018
3992,5094
4804,5418
1406,5342
3961,5193
1600,5359
4583,5156
4127,5052
1219,5267
2000,5300
344,5091
1855,5016
1838,5275
382,5009
2879,5017
3881,5315
1219,5304
1830,5023
4794,5320
1251,5492
1441,5364
2525,5462
3220,5016
2528,5012
3388,5240
3781,5076
4298,5424
606,5232
4151,5415
3202,5216
649,5024
3960,5253
2519,5130
4964,5287
3090,5269
2228,5404
4942,5412
472,5204
2484,5192
